video_id,trending_date,title,channel_title,views,likes,dislikes,publish_time,category_id,tags,comments,channel_id,description
Zosb6K5UdrA,26.26.02,패작 신고,이도원,442782,4931,0,2022-12-17T09:15:54Z,20,오버워치|오버워치2|패작|신고|이도원,135,UCWq9wRjQXYC8i486uVLysUA,"구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  📢BGM ✔️Track - Anwar Amr - Epicness ✔️theartistunion - https://theartistunion.com/tracks/af8a3c​ ✔️나눔뮤직 - https://tv.naver.com/v/10425657  브금 출처: 뮤팟 브금 출처: tido kang님 내려간다 노래, 또 떨어져 노래 출처: 칫티님"
JRQmhXNB6EY,26.26.02,이도원 팬게임 등장,이도원,499567,7636,0,2022-12-14T10:54:17Z,20,이도원|팬게임|등장,163,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟 게임 만들어주신분: 나무별 님
Ffnh_7j_XBQ,26.26.02,오토바이 덮밥,이도원,1993212,41802,0,2022-12-12T09:00:17Z,20,오토바이|덮밥|이도원,167,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  #shorts
57wouythn0U,26.26.02,억까 최고치,이도원,459904,4905,0,2022-12-10T10:00:04Z,20,오버워치|오버워치2|억까|최고치|이도원,173,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟 브금 출처: tido kang님 또 떨어져 브금: 칫티님
B3GGLB_eq6w,26.26.02,개재밌는 라마트라 그리고 개재밌는 아케이드,이도원,183604,2776,0,2022-12-08T10:06:59Z,20,오버워치|라마트라|개재밌는|아케이드|이도원|오버워치2,96,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟 구라야 스카이캐슬 노래 출처: https://www.youtube.com/watch?v=OXxYUGZR65c 내려간다 노래 출처: 칫티님
KF8-N1RCNeA,26.26.02,ai가 오버워치 영웅들을 그린다면,이도원,398960,10032,0,2022-12-07T10:39:38Z,20,오버워치|오버워치2|영웅|ai|그림,87,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟  #shorts
p6HzYYR79WI,26.26.02,골딱이,이도원,292620,3571,0,2022-12-05T13:02:57Z,20,오버워치|오버워치2|골딱이|이도원,152,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟
IKHmFn76-oo,26.26.02,벌레 3마리,이도원,580797,6526,0,2022-12-01T13:11:30Z,20,오버워치|오버워치2|벌레|3마리|이도원,335,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟 브금 출처: tido kang님
PTHI_SD5vZ0,26.26.02,닭 공포증,이도원,661876,8850,0,2022-11-28T11:00:17Z,20,치킨|피트|쫓아오는|공포|게임,165,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟
CDXddfhApkA,26.26.02,돌아이,이도원,241624,3367,0,2022-11-25T10:09:15Z,20,오버워치|오버워치2|돌아이|이도원,128,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟 내려간다 노래 출처: 칫티님
i0W_OCUNIPw,26.26.02,천덕꾸러기,이도원,385894,4154,0,2022-11-21T12:44:26Z,20,오버워치|오버워치2|이도원|천덕|꾸러기,145,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟 브금 출처: tido kang님 내려간다 노래 출처: 칫티님
FIbysDNtpkM,26.26.02,살면서 오버워치 제일 잘한날,이도원,633440,6541,0,2022-11-16T12:06:57Z,20,오버워치|오버워치2|살면서|제일|잘한날|이도원,267,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  Glude - Dreamers [NCS Release] James Mercy - Take You On (ft. PhiloSofie) [NCS Release]  브금 출처: 뮤팟
KoKzOnC3sX0,26.26.02,본능의 도시,이도원,817576,8109,0,2022-11-13T09:30:03Z,20,gta5|범죄|도시|이도원,183,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟 구라야 브금 출처: https://www.youtube.com/watch?v=OXxYUGZR65c
eRxpcclEZ60,26.26.02,혁명전사,이도원,563766,6450,0,2022-11-10T10:45:02Z,20,오버워치|오버워치2|혁명|전사|이도원,290,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟
bGLmnGz7-kg,26.26.02,희박한 확률,이도원,284574,3527,0,2022-11-06T10:30:14Z,20,오버워치|오버워치2|희박한|확률|이도원,87,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟
GnjlAjOAsio,26.26.02,ai가 오버워치 영웅들을 그린다면,이도원,308701,6254,0,2022-11-03T10:30:03Z,20,오버워치|오버워치2|ai|영웅|그린다면|노벨ai,311,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟
vN74HDpR3ho,26.26.02,심영을 만나다,이도원,223812,3696,0,2022-10-31T11:00:46Z,20,오버워치|오버워치2|심영|만나다|이도원,164,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  📢BGM ✔️Track - Anwar Amr - Epicness ✔️theartistunion - https://theartistunion.com/tracks/af8a3c​ ✔️나눔뮤직 - https://tv.naver.com/v/10425657  브금 출처: 뮤팟
Enz8traQcj8,26.26.02,오버워치에서 느낀 공포게임 PTSD,이도원,313442,4449,0,2022-10-27T13:46:17Z,20,오버워치|오버워치2|공포게임|PTSD|할로윈|이도원,97,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟
HxRArq3ZCr8,26.26.02,놀라운 반전,이도원,505571,5585,0,2022-10-26T11:00:09Z,20,오버워치|오버워치2|놀라운|반전|이도원,195,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟  📢BGM ✔️Track - 작곡하는김의홍 - 홍엽(紅葉) ✔️YouTube - https://youtu.be/StWmPfUIBOY​ ✔️나눔뮤직 - https://tv.naver.com/v/12961935
8xOD631Bsjk,26.26.02,모태솔로,이도원,343582,4542,0,2022-10-23T10:19:35Z,20,오버워치|오버워치2|모태|솔로|이도원,179,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟
AlB6mHOYpCc,26.26.02,유쾌 지옥,이도원,372441,4373,0,2022-10-16T10:30:02Z,20,오버워치|유쾌|지옥|이도원|오버워치2,164,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟 브금 출처: tido kang님  🎵Music provided by 브금대통령 🎵Track : Sometimes Love - https://youtu.be/TW55L_ZJBXk  JJD - A New Adventure (feat. Molly Ann) [NCS10 Release]
Kuxdv75QAmQ,26.26.02,오버워치2 첫 빌런,이도원,417753,5714,0,2022-10-12T10:45:01Z,20,오버워치|오버워치2|첫빌런|이도원,163,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  내려간다 노래 출처: 칫티님 브금 출처: 뮤팟 브금 출처: tido kang님  Ascence - Without You [NCS Release] James Mercy - Take You On (ft. PhiloSofie) [NCS Release]
Y9EbKDBcXIs,26.26.02,개사기,이도원,389370,4443,0,2022-10-09T11:16:12Z,20,오버워치|오버워치2|개사기|이도원,190,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟 브금 출처: tido kang님  James Mercy - Take You On (ft. PhiloSofie) [NCS Release]
ZCKV8BbP3e4,26.26.02,작은거 왔다,이도원,349448,4663,0,2022-10-06T12:53:02Z,20,오버워치|오버워치2|이도원|작은거|왔다,184,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟  Besomorph x EMM - Afterlife [NCS Release]
qUdlTrVvBS4,26.26.02,생양아치,이도원,607807,6803,0,2022-10-04T11:00:36Z,20,gta5|생양아치|이도원,179,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟 브금 출처: tido kang님
8x1glvz0ZSU,26.26.02,오버워치1 추모 영상,이도원,132763,4067,0,2022-10-02T16:27:49Z,20,오버워치|추모|영상|이도원,766,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx
y4ElgNz-R8Q,26.26.02,까불이,이도원,149796,2624,0,2022-09-30T11:00:50Z,20,오버워치|까불이|이도원,92,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  🎵Music provided by 브금대통령 🎵Track : Sometimes Love - https://youtu.be/TW55L_ZJBXk  브금 출처: 뮤팟 브금 출처: tido kang님
W6TzjIL1Qvo,26.26.02,쉬지 않는 토크,이도원,417004,4805,0,2022-09-27T09:39:49Z,20,오버워치|쉬지|않는|토크|이도원,130,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟
AD_rsezlumA,26.26.02,깽판 만드는 사나이,이도원,351788,4133,0,2022-09-23T11:15:00Z,20,오버워치|깽판|만드는|사나이|이도원,137,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  내려간다 노래 출처: 칫티 님  🎵Music provided by 브금대통령 🎵Track : Sometimes Love - https://youtu.be/TW55L_ZJBXk  브금 출처: 뮤팟 브금 출처: tido kang님
UdubaBUb07M,26.26.02,시한부,이도원,296707,3807,0,2022-09-20T12:25:33Z,20,오버워치|시한부|이도원,131,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  🎵Music provided by 브금대통령 🎵Track : Sometimes Love - https://youtu.be/TW55L_ZJBXk  브금 출처: tido kang님 브금 출처: 뮤팟
nwE5KRHA92k,26.26.02,덕담,이도원,257381,3344,0,2022-09-16T10:30:22Z,20,오버워치|덕담|이도원,134,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟
IAhj2oaGGwM,26.26.02,추석특집 찌꺼기 잡탕,이도원,248765,3823,0,2022-09-12T12:09:37Z,20,추석|특집|이도원|찌꺼기|잡탕,120,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟
HUgJrer9334,26.26.02,아싸,이도원,272872,3669,0,2022-09-08T10:45:00Z,20,오버워치|아싸|이도원,184,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금출처: 뮤팟 브금출처: tido kang님
_NVEMSRR3Ns,26.26.02,교양과 인정,이도원,419484,6153,0,2022-09-05T08:20:03Z,20,오버워치|교양|인정|이도원,351,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟 브금 출처: tido kang님
lUTubM7fVTQ,26.26.02,역대급 공포,이도원,1084956,14682,0,2022-08-31T11:00:35Z,20,라스트|네이버|이도원|역대급|공포,414,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟
YfZ8JLCTomw,26.26.02,취향존중,이도원,506976,7193,0,2022-08-28T10:30:05Z,20,오버워치|취향|존중|이도원,345,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  내려간다 노래 출처 : 칫티님 James Mercy - Take You On (ft. PhiloSofie) [NCS Release] 브금출처: 뮤팟 브금출처: tido kang님
tImkl4jSt6c,26.26.02,연기 패작,이도원,212476,3379,0,2022-08-24T11:23:25Z,20,오버워치|연기|패작|이도원,155,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟
MUOV9uvygUc,26.26.02,간신,이도원,308871,4612,0,2022-08-19T11:00:11Z,20,오버워치|간신|이도원,170,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처:뮤팟
e1cVvUIDJRs,26.26.02,우정,이도원,510714,7701,0,2022-08-16T11:02:04Z,20,슈퍼버니맨|우정|이도원,247,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  내려간다 브금 출처: 칫티님 브금출처: tido kang님 브금출처: 뮤팟
o2d7i2stbLk,26.26.02,이해불가,이도원,268479,3676,0,2022-08-12T11:15:02Z,20,오버워치|이해|불가|이도원,116,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  📢BGM ✔️Track - Anwar Amr - Epicness ✔️theartistunion - https://theartistunion.com/tracks/af8a3c​ ✔️나눔뮤직 - https://tv.naver.com/v/10425657  브금출처: tido kang님 브금출처: 뮤팟  뚝딱 브금 출처: https://www.youtube.com/watch?v=SFWoVCJSNY8
IQV2hEoCIpE,26.26.02,트리오,이도원,353640,5031,0,2022-08-08T11:31:33Z,20,오버워치|트리오|이도원,202,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟
fV0asro4Du4,26.26.02,혼돈의 카오스,이도원,231988,3359,0,2022-08-05T11:00:20Z,20,오버워치|혼돈의|카오스|이도원,136,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟  Besomorph x EMM - Afterlife [NCS Release] James Mercy - Take You On (ft. PhiloSofie) [NCS Release]
LJFlh_3zW1I,26.26.02,x친놈들이 너무 많다,이도원,908869,12294,0,2022-08-02T10:00:08Z,24,너무|많다|이도원|dm|x친놈,169,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금출처:tido kang님 브금출처:뮤팟
HBLJPjjt320,26.26.02,나쁜놈,이도원,273144,3554,0,2022-07-29T10:45:01Z,20,오버워치|나쁜놈|이도원,123,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟
pNousBKEJlI,26.26.02,지림,이도원,888816,11071,0,2022-07-26T09:57:25Z,20,게리모드|오분가|지림|이도원,228,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: 뮤팟
9X4M5mx4kkE,26.26.02,웃긴놈,이도원,675238,11567,0,2022-07-23T11:38:55Z,20,오버워치|웃긴놈|이도원,286,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  📢BGM ✔️Track - Anwar Amr - Epic Cinematic Background ✔️Soundcloud - https://soundcloud.com/musictoday80 ✔️나눔뮤직 - https://tv.naver.com/v/11581195  내려간다 브금 출처 : 칫티님 뚝딱 브금 출처: https://www.youtube.com/watch?v=SFWoVCJSNY8 브금 출처: tido kang님 브금 출처: 뮤팟
kj7swAQcZYA,26.26.02,달콤한 팀운,이도원,281640,3426,0,2022-07-20T12:52:11Z,20,오버워치|달콤한|팀운|이도원,100,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처: tido kang님 브금 출처: 뮤팟
wuBTvB_CWa0,26.26.02,정커퀸 실전강의,이도원,160435,2905,0,2022-07-16T11:00:36Z,20,오버워치|정커퀸|실전|강의|이도원,196,UCWq9wRjQXYC8i486uVLysUA,"구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  이 콘텐츠는 인공지능 가상 인간 서비스, 타입캐스트를 활용하여 제작되었습니다. 출연진: 삐뚤어진 찬구 https://typecast.ai/ko  James Mercy - Take You On (ft. PhiloSofie) [NCS Release]"
yxGqRocdaaM,26.26.02,쫄튀,이도원,388192,4421,0,2022-07-13T11:20:07Z,20,오버워치|쫄튀|이도원,144,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처 : tido kang님 브금 출처 : 뮤팟 James Mercy - Take You On (ft. PhiloSofie) [NCS Release]
LyGeNSJhgjU,26.26.02,찌꺼기 잡탕,이도원,463820,6239,0,2022-07-09T10:00:13Z,20,하이드앤치킨|브로폴즈|폴가이즈|이도원|찌꺼기|잡탕,139,UCWq9wRjQXYC8i486uVLysUA,구독과 댓글은 저에게 큰 힘이 됩니다  이도원 페이스북 : https://www.facebook.com/profile.php?id=100046671486237 이도원 이메일 : dowon4376@gmail.com 이도원 인스타: dowon4376 이도원 디코방 (잘 안들어감) : https://discord.gg/2hKMKEV8Hx  브금 출처 : tido kang님 브금 출처 : 뮤팟
